name,paper_count,co_authors,sample_papers,github_url,linkedin_url,scholar_url,personal_site,match_confidence,notes,s2_author_id,affiliation,h_index,citation_count,homepage,linkedin_search_url,source
Thomas Charbonnier,1,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Hunter Hancock; Ivan Goryachev; James Darpinian; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Marcel Torne; Marinda Lamb; Michael Equi; Nandan Marwaha; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities,,,,,,,2313541851.0,,2.0,10.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Thomas%20Charbonnier%22,VLA
Vedant Choudhary,1,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Hunter Hancock; Ivan Goryachev; James Darpinian; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Marcel Torne; Marinda Lamb; Michael Equi; Nandan Marwaha; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities,https://github.com/rsm-vchoudhary,,,,,,21114949.0,,4.0,81.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Vedant%20Choudhary%22,VLA
Foster Collins,1,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Enyu Luo; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Hunter Hancock; Ivan Goryachev; James Darpinian; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Marcel Torne; Marinda Lamb; Michael Equi; Nandan Marwaha; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities,https://github.com/foster-rgb,,,,,,2074273171.0,,,,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Foster%20Collins%22,VLA
Maitrayee Dhaka,1,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Hunter Hancock; Ivan Goryachev; James Darpinian; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Marcel Torne; Marinda Lamb; Michael Equi; Nandan Marwaha; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities,,,,,,,2430468147.0,,1.0,35.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Maitrayee%20Dhaka%22,VLA
Lachlan Groom,1,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Hunter Hancock; Ivan Goryachev; James Darpinian; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Marcel Torne; Marinda Lamb; Michael Equi; Nandan Marwaha; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities,,,,,,,2430468083.0,,1.0,35.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Lachlan%20Groom%22,VLA
Haroun Habeeb,1,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Hunter Hancock; Ivan Goryachev; James Darpinian; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Marcel Torne; Marinda Lamb; Michael Equi; Nandan Marwaha; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities,,,,,,,30279076.0,,5.0,16148.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Haroun%20Habeeb%22,VLA
Victor Hwang,1,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Hunter Hancock; Ivan Goryachev; James Darpinian; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Marcel Torne; Marinda Lamb; Michael Equi; Nandan Marwaha; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities,https://github.com/vhwanger,,,,,,143933475.0,,3.0,55.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Victor%20Hwang%22,VLA
Connor Jacobsen,1,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Danny Driess; Devin LeBlanc; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Hunter Hancock; Ivan Goryachev; James Darpinian; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Marcel Torne; Marinda Lamb; Michael Equi; Nandan Marwaha; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities,https://github.com/connorjacobsen,,,,,,40812618.0,,2.0,75.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Connor%20Jacobsen%22,VLA
Gregg Kammerer,1,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Haohuan Wang; Haroun Habeeb; Hunter Hancock; Ivan Goryachev; James Darpinian; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Marcel Torne; Marinda Lamb; Michael Equi; Nandan Marwaha; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities,,,,,,,1573676830.0,,4.0,794.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Gregg%20Kammerer%22,VLA
Mairbek Khadikov,1,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Hunter Hancock; Ivan Goryachev; James Darpinian; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Maitrayee Dhaka; Marcel Torne; Marinda Lamb; Michael Equi; Nandan Marwaha; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities,https://github.com/mairbek,,,,,,2430469518.0,,1.0,35.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Mairbek%20Khadikov%22,VLA
Brendon LeCount,1,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Hunter Hancock; Ivan Goryachev; James Darpinian; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Marcel Torne; Marinda Lamb; Michael Equi; Nandan Marwaha; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities,https://github.com/brendonlecount,,,,,,2430468550.0,,1.0,35.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Brendon%20LeCount%22,VLA
Xinyu Li,1,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Hunter Hancock; Ivan Goryachev; James Darpinian; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Marcel Torne; Marinda Lamb; Michael Equi; Nandan Marwaha; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; XuDong Wang; Yao Lu; Yunhao Fang; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities,https://github.com/wonderli,,,,,,2316238095.0,,,,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Xinyu%20Li%22,VLA
Vladislav Lialin,1,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Hunter Hancock; Ivan Goryachev; James Darpinian; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Marcel Torne; Marinda Lamb; Michael Equi; Nandan Marwaha; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities,,,,,,,1380253954.0,,8.0,608.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Vladislav%20Lialin%22,VLA
Zhonglin Liang,1,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Hunter Hancock; Ivan Goryachev; James Darpinian; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Marcel Torne; Marinda Lamb; Michael Equi; Nandan Marwaha; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Wallace Lim; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities,https://github.com/JohnnyLiang1018,,,,,,2427085871.0,,2.0,47.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Zhonglin%20Liang%22,VLA
Wallace Lim,1,Adnan Esmail; Adrian Li-Bell; Aikys Mongush; Ali Amin; Allen Z. Ren; Anna Walling; Ashwin Balakrishna; Baifeng Shi; Ben Katz; Blake Williams; Bo Ai; Brendon LeCount; Brian Ichter; Catherine Glossop; Chandra Kuchi; Charles Xu; Charvi Sharma; Chelsea Finn; Chris Whalen; Connor Jacobsen; Danny Driess; Devin LeBlanc; Enyu Luo; Foster Collins; Gashon Hussein; Gavin Schelske; George Bokinsky; Grace Connors; Greg Balke; Gregg Kammerer; Haohuan Wang; Haroun Habeeb; Hunter Hancock; Ivan Goryachev; James Darpinian; Jared DiCarlo; Jason Wang; Jiaming Tang; Jimmy Tanner; Jost Tobias Springenberg; Karan Dhabalia; Karl Pertsch; Karol Hausman; Ken Conley; Kevin Black; Kyle Stachowicz; Kyle Vedder; Lachlan Groom; Laura Smith; Liam Murphy; Lili Yu; Liyiming Ke; Lucy Xiaoyang Shi; Mairbek Khadikov; Maitrayee Dhaka; Marcel Torne; Marinda Lamb; Michael Equi; Nandan Marwaha; Physical Intelligence; Quan Vuong; Raichelle Aniceto; Rowan Jen; Samuel Whitmore; Sergey Levine; Shalom Tekeste; Shihao Cao; Sukwon Yoo; Suraj Nair; Szymon Jakubczak; Thomas Charbonnier; Thomas Godden; Tim Jones; Tyler Patterson; Ury Zhilinsky; Vedant Choudhary; Victor Hwang; Vishnu Mano; Vladislav Lialin; Will Stoeckle; Wuming Zhang; Xinyu Li; XuDong Wang; Yao Lu; Yunhao Fang; Zhonglin Liang; Zhuoyang Zhang,2604.15483v2: $π_{0.7}$: a Steerable Generalist Robotic Foundation Model with Emergent Capabilities,https://github.com/wallace-lim,,,,,,2266589742.0,,1.0,35.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Wallace%20Lim%22,VLA
